platform,username,display_name,content_text_cleaned,content_url,timestamp,scraped_at,likes_count,views_count,shares_count,comments_count,replies_count,retweets_count,hashtags,mentions,keyword_used,primary_location,secondary_location,video_id,video_duration,music_title,sentiment,sentiment_confidence,emotion,emotion_confidence,province,PER,ORG,PET,SPORT_HOBBY,INFLUENCER
tiktok,bwa_sevenn7,@bwa_sevenn7,makin hari makin dekat let s go garuda timnasindonesia kitagaruda timnas indonesia fyp,https://www.tiktok.com/@bwa_sevenn7/video/7511247577526947078,2025-06-02T07:17:01+00:00,2025-09-19T05:48:59.927870+00:00,56200,374200,3789,235,0,0,"['#timnasindonesia', '#kitagaruda', '#timnas', '#indonesia', '#fyp']",[],#indonesia,,,7511247577526947078,23,18,Positive,0.6874,Happy,0.993,unknown,,"[""Garuda Indonesia"", ""Timnas Indonesia""]",,,
tiktok,politikciki,@politikciki,banteng megawati puan maharani datang kpk minta hasto bebas politikciki politik indonesia puanmaharani megawati viral fyp fyp foryou kpk hasto hastokristiyanto,https://www.tiktok.com/@politikciki/video/7458195460537339143,2025-01-10T08:07:35+00:00,2025-09-19T05:48:22.133575+00:00,3930,401700,431,383,0,0,"['#politikciki', '#politik', '#indonesia', '#puanmaharani', '#megawati', '#viral', '#fyp', '#fypシ', '#foryou', '#kpk', '#hasto', '#hastokristiyanto']",[],#politik,Indonesia,Asia,7458195460537339143,71,suara asli - politikciki,Neutral,0.957,Stress,0.987,unknown,"[""Hasto Hastokristiyanto"", ""Megawati Puan Maharani"", ""Megawati Soekarnoputri"", ""Puanmaharani Megawati""]",,,,"[""Puan Maharani""]"
twitter,@nusabalicom,NusaBali.com,ketua komisi kaji ketatanegaraan k mpr ri taufik basari tekan penting tinjau relevansi tap mpr nomor i tahun konteks politik indonesia ini,https://x.com/nusabalicom/status/1968889083997897171,2025-09-19T04:05:12.000Z,2025-09-19 12:50:09,0,128,0,0,0,0,[],[],,None,"Denpasar, Bali",,,,Neutral,0.9717,Stress,0.9875,Bali,"[""Taufik Basari""]","[""MPR Ri""]",,,
tiktok,tempo.co,@tempo.co,menteri energi sumber daya mineral esdm bahlil lahadalia minta kelola spbu swasta kerja sama pt pertamina persero sedia stok bahan bakar minyak minta bahlil tanggap kosong stok bbm spbu milik swasta bulan akhir bahlil tegas spbu swasta beri kuota impor persen tahun banding tahun ban kabar perintah beri pasok bbm swasta bahlil kata spbu swasta kolaborasi pertamina stok bbm ia kata bentuk tim tangan kurang stok spbu swasta ia jawab spbu swasta akan dapat stok tambah hingga akhir tahun bahlil spbu pertamina menteriesdm tempodotco tempomedia berita fypindonesia fyp tiktokberita,https://www.tiktok.com/@tempo.co/video/7550555423221337362,2025-09-16T06:00:00+00:00,2025-09-19T05:47:37.521337+00:00,364,28200,72,128,0,0,"['#bahlil', '#spbu', '#pertamina', '#menteriesdm', '#tempodotco', '#tempomedia', '#berita', '#fypindonesia', '#fyp', '#tiktokberita']",[],#pemerintah,,,7550555423221337362,16,original sound - Tempo.co,Neutral,0.9593,Stress,0.9855,unknown,"[""Bahlil Lahadalia""]","[""Bu Pertamina"", ""Pt Pertamina Persero Sedia"", ""Spbu Swasta"", ""Swasta Kolaborasi Pertamina"", ""Tempodotco Tempomedia""]",,,
tiktok,indosiar_sports,@indosiar_sports,alam pernah bohong timnasindonesia indosiarsports indosiarrumahsepakbolaindonesia timnasgarudamatchday livebold,https://www.tiktok.com/@indosiar_sports/video/7547747817704705286,2025-09-08T15:56:31+00:00,2025-09-19T05:48:41.837116+00:00,141700,5800000,1838,1558,0,0,"['#TimnasIndonesia', '#IndosiarSports', '#IndosiarRumahSepakbolaIndonesia', '#TimnasGarudaMatchday', '#livebold']",[],#indonesia,,,7547747817704705286,34,original sound - Indosiar Sports,Neutral,0.8818,Stress,0.9878,unknown,,"[""Timnasindonesia Indosiarsports Indosiar""]",,,
twitter,@aysareed,Sareed,brp kali si bahlil buat rakyat indonesia yg susah jadi makin susah supaya sadar pak bapak rela korban rakyat dg copot bawah bapak yg kompeten yg makin berat kerja perintah bapak karena hutang politik,https://x.com/aysareed/status/1968908145163420006,2025-09-19T05:20:57.000Z,2025-09-19 12:49:56,0,48,0,0,0,0,[],['@prabowo'],,None,"Kota Bogor, Jawa Barat",,,,Negative,0.943,Stress,0.9843,Jawa Barat,,,,,
tiktok,quotespolitik,@quotespolitik,sopan santun bahasa tubuh pikir perlu sopan santun quotes politik rockygerung sopansantun fyp fyp xyzbca,https://www.tiktok.com/@quotespolitik/video/7269306371835743493,2023-08-20T07:41:24+00:00,2025-09-19T05:48:00.969949+00:00,14400,532400,2297,147,0,0,"['#quotes', '#politik', '#rockygerung', '#sopansantun', '#fyp', '#fypシ', '#xyzbca']",[],#politik,,,7269306371835743493,11,original sound - Pinn Media,Neutral,0.7294,Stress,0.988,unknown,,,,,
tiktok,mryedi,@mryedi,tentara indonesia juara nya,https://www.tiktok.com/@mryedi/video/7490710388921617672,2025-04-07T23:02:13+00:00,2025-09-19T05:48:50.879267+00:00,23600,1900000,328,1030,0,0,[],[],#indonesia,,,7490710388921617672,24,suara asli - PopoQu,Positive,0.9627,Happy,0.9924,unknown,,"[""Tentara Indonesia""]",,,
twitter,@DistyaDiraS,Distya Dira S R N |,masuk masyarakat indonesia soal dukung politik arah politik terima bantu gak milih kampanye gakpapa asal gak dukung dalam hati kotak suara ajar ilmu tahu wawas edukasi literasi relasi bangsa negara masuk politik,https://x.com/DistyaDiraS/status/1968851700111769673,2025-09-19T01:36:39.000Z,2025-09-19 12:52:23,0,43,0,0,0,0,[],[],,None,"Moskow, Rusia XKKPKPPF",,,,Positive,0.6202,Stress,0.9934,unknown,,,,,
tiktok,inforangkasbitung,@inforangkasbitung,demo agustus hanya jadi jakarta sebar kota kota indonesia bandung surabaya medan solo pontianak hingga makassar makassar massa demo lapor bakar gedung dprd kota makassar jumat malam demikian di jakarta lapor halte transjakarta bakar video peristiwa bakar gedung dprd kota makassar stay safe teman teman via x hendzupurlife inforangkasbitung,https://www.tiktok.com/@inforangkasbitung/video/7544042077898738962,2025-08-29T16:16:17+00:00,2025-09-19T05:48:54.897978+00:00,36900,1900000,19400,2096,0,0,['#inforangkasbitung'],[],#indonesia,,,7544042077898738962,49,Mau Tak Mau - Remix Dance Porto,Neutral,0.946,Stress,0.9904,unknown,"[""Stay Safe"", ""X Hendzupur""]",,,,
tiktok,miswarmiswar648,@miswarmiswar648,aksi politik politikindonesia viral fpy,https://www.tiktok.com/@miswarmiswar648/video/7549966650993315079,2025-09-14T15:26:39+00:00,2025-09-19T05:47:59.985207+00:00,12400,1100000,665,6119,0,0,"['#aksi', '#politik', '#politikindonesia', '#viral', '#fpy']",[],#politik,,,7549966650993315079,36,suara asli - miswarmiswar,Neutral,0.9283,Stress,0.9587,unknown,,,,,
twitter,@gbfonry,gbf,orang orang sibuk ngomongin politik eat the rich padahal sekitar yang meracunin terang terang pada gak sadar sumber katadata co id ekonomi hijau iqair com id indonesia b,https://x.com/gbfonry/status/1968832328194551929,2025-09-19T00:19:40.000Z,2025-09-19 12:52:49,3,48,0,0,0,0,[],"['@InfoTangsel', '@dokterparu']",,None,None,,,,Negative,0.8296,Stress,0.9893,unknown,,"[""Data Co Id Ekonomi"", ""Iqair Com Id Indonesia B""]",,,
tiktok,samsudingrd,@samsudingrd,lagi munir beri nyata yg kejut prabowo munir indonesia semangat politik demokrasi indonesiaterusmaju prabowopresiden,https://www.tiktok.com/@samsudingrd/video/7227491768206462213,2023-04-29T15:19:23+00:00,2025-09-19T05:48:17.106571+00:00,25900,1900000,951,929,0,0,"['#prabowo', '#munir', '#indonesia', '#semangat', '#politik', '#demokrasi', '#indonesiaterusmaju', '#prabowopresiden2024']",[],#politik,Makam Mbah SEMENDI,"Kedawung Wetan, Pasuruan, Jawa Timur, 67181, Indonesia",7227491768206462213,34,suara asli - Akhmad Samsudin,Positive,0.5022,Stress,0.9853,Jawa Timur,"[""Prabowo Munir"", ""Prabowo Subianto""]",,,,"[""Prabowo Subianto""]"
tiktok,mirror.space.official.id,@mirror.space.official.id,timnas day timnasindonesia timnasday foryourpage fyp football,https://www.tiktok.com/@mirror.space.official.id/video/7485544058023202066,2025-03-25T00:54:11+00:00,2025-09-19T05:48:58.921517+00:00,657200,5200000,24400,4203,0,0,"['#timnasindonesia', '#timnasday', '#foryourpage', '#fypシ', '#football']",[],#indonesia,,,7485544058023202066,20,suara asli - 𝐁𝐚𝐲𝐲𝐲. 𝐅𝐨𝐨𝐭𝐛𝐚𝐥𝐥,Neutral,0.8066,Happy,0.9904,unknown,,"[""Timnas Day"", ""Timnasindonesia Timnas""]",,"[""football""]",
tiktok,cath_law,@cath_law,viral polwan cantik tidak pandang status sosial fyp bantuinfypdong beritatiktok gag berita pubg pubgmobile pubgm freefire mobilelegends roblox indonesia cewekcantik cewek viralvideo viral bantuinfypdong polwan polwanindonesia,https://www.tiktok.com/@cath_law/video/7525767330253524280,2025-07-11T10:20:58+00:00,2025-09-19T05:49:02.949208+00:00,3999,582200,152,349,0,0,"['#FYP', '#bantuinfypdong', '#beritatiktok', '#gag', '#berita', '#pubg', '#pubgmobile', '#pubgm', '#freefire', '#mobilelegends', '#roblox', '#indonesia', '#cewekcantik', '#cewek', '#viralvideo', '#viral', '#bantuinfypdong', '#polwan', '#polwanindonesia']",[],#indonesia,Jakarta,Indonesia,7525767330253524280,27,suara asli - BeritaIndonesia,Neutral,0.8847,Stress,0.985,DKI Jakarta,,,,"[""pubg"", ""roblox""]",
tiktok,seputarpolitik.com,@seputarpolitik.com,politik makin panas mahfud md sindir langkah prabowo penuh setting an publik buat penasaran benar siapa benar benar untung sumber yt terus terang mahfudmd prabowo politikindonesia beritahariini seputarpolitik,https://www.tiktok.com/@seputarpolitik.com/video/7540878954933226760,2025-08-21T03:41:46+00:00,2025-09-19T05:47:55.959441+00:00,202600,2300000,14600,6946,0,0,"['#MahfudMD', '#Prabowo', '#PolitikIndonesia', '#BeritaHariIni', '#SeputarPolitik']",['@mohmahfudmdofficial'],#politik,,,7540878954933226760,38,Bongkar,Neutral,0.886,Stress,0.9902,unknown,"[""Mahfud Md"", ""Prabowo Subianto""]",,,,"[""Mahfud MD"", ""Prabowo Subianto""]"
tiktok,neurapov,@neurapov,pertama kali indonesia alami musim salju tahun cuaca ekstrem dunia akhir dampak besar indonesia dulu kenal panas hujan sekarang liput salju jakarta bandung surabaya hingga medan semua ubah jadi negeri dingin pov ai,https://www.tiktok.com/@neurapov/video/7510575210349808903,2025-05-31T11:47:44+00:00,2025-09-19T05:48:40.830591+00:00,4755,403500,1075,936,0,0,"['#POV2050', '#ai']",[],#indonesia,,,7510575210349808903,23,original sound - neurapov,Negative,0.7917,Stress,0.9195,unknown,,"[""V Ai""]",,,
twitter,@TriyAgus,TriyAgus,ide bagus nih galang konsolidasi komite sekolah se indonesia mbg malah jadi ajang ngeruk duit elit politik pusat sampe daerah pihak sekolah murid cuma jadi obyek derita aja,https://x.com/TriyAgus/status/1968867706418958589,2025-09-19T02:40:15.000Z,2025-09-19 12:51:18,0,88,0,0,0,0,[],[],,None,DKI Jakarta,,,,Negative,0.8434,Stress,0.9809,DKI Jakarta,,"[""Komite Sekolah Se Indonesia Mbg""]",,,
tiktok,ridhoktb24,@ridhoktb24,menteri lambat gerak anggar siap sita menteri uang purbaya yudhi sadewa tegas langkah tegas cepat serap anggar sampai mulai bulan depan laku patroli langsung menteri besar anggap lambat belanja anggar jumbo purbaya beri batas waktu hingga akhir oktober jika saat anggar serap sesuai prioritas presiden prabowo dana sebut segera realokasi sektor lebih siap beri dampak langsung rakyat apbn menteri tahan catat terima anggar besar rp triliun susul polri rp triliun menteri sehat rp triliun dana jumbo harap benar benar kuat bidang sehat infrastruktur layan publik bukan sekadar simpan guna langkah patroli jadi sinyal kuat perintah serius pasti rupiah kerja lebih cepat efektif masyarakat begitu uang negara hanya endap rekening benar benar hadir manfaat nyata hidup rakyat fyp menterikeuangan purbayayudhisadewa purbayaeffect foryoupage,https://www.tiktok.com/@ridhoktb24/video/7551242623323835666,2025-09-18T01:58:09+00:00,2025-09-19T05:47:25.442980+00:00,27000,228900,769,328,0,0,"['#fyp', '#menterikeuangan', '#purbayayudhisadewa', '#purbayaeffect', '#foryoupage']",[],#pemerintah,,,7551242623323835666,25,suara asli - 𝐑𝐢𝐝𝐡𝐨𝐊𝐭𝐛𝟐𝟒,Neutral,0.6465,Stress,0.9837,unknown,"[""Prabowo Subianto"", ""Purbaya Yudhi Sadewa""]","[""POLRI""]",,,"[""Prabowo Subianto""]"
twitter,@brokxoli,≽ܫ≼,politik indonesia lihat fenomena reshuffle sering kali kait politik akomodasi rupa jabat strategis beri orang kompensasi dukung politik bukan kapabilitas rekam jejak,https://x.com/brokxoli/status/1968878406612779451,2025-09-19T03:22:46.000Z,2025-09-19 12:50:46,0,67,0,0,1,0,[],[],,None,"Queens, NY",,,,Negative,0.8287,Stress,0.9933,unknown,,,,,
tiktok,mmusindo,@mmusindo,tokoh politik indonesia mahal jatuh butuh t pajak viral politik negara,https://www.tiktok.com/@mmusindo/video/7535776959272471815,2025-08-07T09:43:24+00:00,2025-09-19T05:48:06.012470+00:00,201,8755,16,26,0,0,"['#pajak', '#viral', '#politik', '#negara']",[],#politik,Jakarta International Stadium (JIS),"Papanggo, Tanjung Priok, North Jakarta City, Jakarta 14340, Indonesia",7535776959272471815,65,suara asli - MMU,Negative,0.9227,Stress,0.9888,DKI Jakarta,,,,,
tiktok,indonesiahebattt,@indonesiahebattt,rame banget pak tamu ojol fyp demo ekopatrio dpr,https://www.tiktok.com/@indonesiahebattt/video/7544639303037635846,2025-08-31T06:54:01+00:00,2025-09-19T05:48:36.800781+00:00,652,112200,77,56,0,0,"['#ojol', '#fyp', '#demo', '#ekopatrio', '#dpr']",[],#indonesia,,,7544639303037635846,22,suara asli - Indonesia,Neutral,0.7703,Happy,0.9757,unknown,"[""Eko Patrio""]","[""DPR Ri""]",,,
tiktok,mirkhan_461,@mirkhan_461,jalan politik demokrasi kuasa indonesia jalan politik demokrasi kuasa indonesia,https://www.tiktok.com/@mirkhan_461/video/7548836711258737925,2025-09-11T14:21:56+00:00,2025-09-19T05:48:11.058282+00:00,458,9679,103,148,0,0,"['#perjalanan', '#politik', '#demokrasi', '#kekuasaan', '#indonesia']",[],#politik,,,7548836711258737925,323,suara asli - Mirkhan461,Negative,0.5069,Stress,0.9859,unknown,,,,,
tiktok,anaiueolalala,@anaiueolalala,indonesia duka ripdemokrasi indonesia,https://www.tiktok.com/@anaiueolalala/video/7543843970133036294,2025-08-29T03:27:36+00:00,2025-09-19T05:49:01.933626+00:00,4100000,27700000,246200,39400,0,0,"['#ripdemokrasi', '#indonesia']",[],#indonesia,Jl. Jendral sudirman - Jakarta,"Tanahabang, Jakarta Pusat, DKI Jakarta, Indonesia",7543843970133036294,27,Crazy of you (inst),Positive,0.6532,Grateful,0.8761,DKI Jakarta,,,,,
tiktok,pojoksatu.id,@pojoksatu.id,profil angga raka kelola medsos partai gerindra juru bicara perintah indonesia,https://www.tiktok.com/@pojoksatu.id/video/7551437328833580296,2025-09-18T14:33:36+00:00,2025-09-19T05:47:35.500253+00:00,2379,122700,57,104,0,0,[],[],#pemerintah,,,7551437328833580296,164,suara asli - Pojoksatu,Neutral,0.9517,Stress,0.9845,unknown,"[""Angga Raka""]","[""Partai Gerindra""]",,,
tiktok,komporleduk,@komporleduk,gooooollll indonesiaaaa el klemerrrr el plessing rafaelstruick kitagaruda timnasindonesia worldcupqualifiers fifaworldcup indonesia tiktokviral fyp,https://www.tiktok.com/@komporleduk/video/7424204052054969605,2024-10-10T17:43:36+00:00,2025-09-19T05:48:55.907262+00:00,18700,2500000,752,1152,0,0,"['#rafaelstruick', '#kitagaruda', '#timnasindonesia', '#worldcupqualifiers2026', '#fifaworldcup', '#indonesia', '#tiktokviral', '#fypシ']",[],#indonesia,あすとら酒場 konoha,"Menara Astra Lt 2 015 Jalan Jendral Sudirman.Kav 5-6, RT.10/RW.11, Karet Tengsin, Tanah Abang, Central Jakarta City, Jakarta 10230, Indonesia",7424204052054969605,39,suara asli - KangCorrelDraw,Neutral,0.7124,Stress,0.9827,DKI Jakarta,"[""el Klemerrrr"", ""el Plessing Rafaelstruick Kitagaruda""]","[""Gooooollll Indonesiaaaa"", ""S Fifaworldcup Indonesia"", ""Timnasindonesia Worldcu""]",,,
tiktok,iputiput965gmail.com,@iputiput965gmail.com,demo besar rakyat indonesia prabowo,https://www.tiktok.com/@iputiput965gmail.com/video/7538275172734766344,2025-08-14T03:17:45+00:00,2025-09-19T05:48:42.843003+00:00,5111,619800,536,716,0,0,[],[],#indonesia,,,7538275172734766344,15,suara asli - 🇮 🇵 🇵 🇺 🇹,Negative,0.5441,Stress,0.7516,unknown,"[""Prabowo Subianto""]",,,,"[""Prabowo Subianto""]"
twitter,@IwanSetiawanYa4,Iwan Setiawan Yahya,sesuai lalu politik hukum yg tepat dekat in rem dlm ruu ampas aset adaptasi dlm sistem hukum indonesia yg anut eropa kontinental bagaimana laku negara negara sprt belanda belgia so solusi ad mau politik u kesah,https://x.com/IwanSetiawanYa4/status/1968883197581607339,2025-09-19T03:41:49.000Z,2025-09-19 12:50:15,0,105,0,0,0,0,[],[],,None,None,,,,Negative,0.8424,Stress,0.9733,unknown,,,,,
tiktok,detikcom,@detikcom,perintah salur bantu pangan beras kepada juta terima bantu pangan pbp bantu pangan akan gulir lama oktober november masing masing keluarga terima kilogram kg beras per bulan sampai kepala badan pangan nasional national food agency nfa arief prasetyo adi belum bantu pangan telah salur lama bulan juli juni bantu pangan beras bulan bisa eksekusi kami undang bapak ibu pimpin anggota komisi iv dpr ri mekanisme awas sama sama lapang ujar terang kutip selasa salur bantu pangan beras benar sempat rencana lama bulan hingga desember ini sampai menteri koordinator bidang pangan zulkifli hasan jumat lalu putus akhir perintah salur bulan oktober november ke arief ungkap mekanisme bantu pangan sama salur bantu pangan belum periode juni juli program ini guna data padu sosial ekonomi nasional dtsen acu sasar terima dana lalu mekanisme bagi anggar bendahara umum negara ba bun bawah koordinasi menteri uang baca artikel detikfinance lengkap link atas foto dok bulog creator prastiwi detikcom bantu beras bulog,https://www.tiktok.com/@detikcom/video/7550905428457180417,2025-09-17T04:10:22+00:00,2025-09-19T05:47:26.445750+00:00,6375,904700,277,1400,0,0,"['#detikcom', '#bantuan', '#beras', '#Bulog']",[],#pemerintah,Jakarta,Indonesia,7550905428457180417,5,original sound - detik.com,Neutral,0.9252,Stress,0.9796,DKI Jakarta,"[""Arief Prasetyo Adi"", ""Zulkifli Hasan""]","[""DPR Ri"", ""Detik.com"", ""Ekonomi Nasional"", ""Nasional National Food Agency""]",,,"[""Zulkifli Hasan""]"
tiktok,garuda.siwa.infot,@garuda.siwa.infot,dpr akhir korban fasilitas mewah demodpr demohariini demomahasiswa beritaviral beritaterkini beritaterupdate beritapolitik beritahariini,https://www.tiktok.com/@garuda.siwa.infot/video/7546361752800218376,2025-09-05T10:15:00+00:00,2025-09-19T05:48:25.169971+00:00,9667,824900,947,845,0,0,"['#demodpr', '#demohariini', '#demomahasiswa', '#beritaviral', '#beritaterkini', '#beritaterupdate', '#beritapolitik', '#beritahariini']",[],#politik,,,7546361752800218376,17,suara asli - Garuda Siwa Infotainment,Neutral,0.949,Stress,0.9905,unknown,,"[""DPR Ri""]",,,
tiktok,cecarzone,@cecarzone,hoaks ungkap nyata ada nyata resmi prabowo kena hapus jabat kades cuma hoaks jangan mudah tipu klaim prabowo hapus jabat kepala desa nyata palsu fakta kades beritatiktok fyp kepaladesa beritapolitik,https://www.tiktok.com/@cecarzone/video/7547573650971528453,2025-09-08T04:40:45+00:00,2025-09-19T05:48:05.006950+00:00,50400,1800000,7210,14100,0,0,"['#kades', '#beritatiktok', '#fyp', '#kepaladesa', '#beritapolitik']",[],#politik,,,7547573650971528453,59,suara asli - Vinc,Negative,0.8925,Stress,0.9876,unknown,"[""Prabowo Subianto""]",,,,"[""Prabowo Subianto""]"
tiktok,korbankebijkan,@korbankebijkan,kejar terus beritapolitik beritatiktok jokowi foryoupage viraltiktok tiktokcreatorsearchinsightsincentive,https://www.tiktok.com/@korbankebijkan/video/7420805309599419654,2024-10-01T13:54:46+00:00,2025-09-19T05:48:01.985877+00:00,20700,1300000,1109,4389,0,0,"['#beritapolitik', '#beritatiktok', '#jokowi', '#foryoupage', '#viraltiktok', '#TikTokCreatorSearchInsightsIncentive']",[],#politik,,,7420805309599419654,110,All the Things,Neutral,0.9083,Stress,0.9867,unknown,"[""Joko Widodo""]",,,,"[""Joko Widodo"", ""Jokowi""]"
twitter,@urbluesky69,Gempal,anjing anjing nya perintah jabat indonesia lebih anjing jabat banten dinasti politik nya brengsek abis abis sampe akar backingannya gede semua lur gada yg ngebungkam wkwkwkwk,https://x.com/urbluesky69/status/1968861000267882521,2025-09-19T02:13:36.000Z,2025-09-19 12:51:55,0,181,0,0,0,0,[],[],,None,"Disitu, sanaan dikit",,,,Negative,0.9398,Stress,0.9019,unknown,,,"[""anjing""]",,
tiktok,tvonenews,@tvonenews,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,https://www.tiktok.com/@tvonenews/video/7545446325270187285,2025-09-02T11:05:33+00:00,2025-09-19T05:48:08.027310+00:00,1171,42500,98,167,0,0,"['#HardNews_Politik', '#FlashOne', '#CariBeritaditvOne', '#DPRNonaktif', '#DPR', '#FO04']",[],#politik,,,7545446325270187285,211,suara asli - tvOneNews,Neutral,0.9333,Stress,0.9745,unknown,,"[""DPR Ri"", ""Tvonecom Hard""]",,,
tiktok,alvinfauzee,@alvinfauzee,kalo hari lo kasih sempat dpt langsung juta kira kira lo mau pake buat apa guys haha dpr negerikonoha ngelawak perintah fyp,https://www.tiktok.com/@alvinfauzee/video/7540957483901193478,2025-08-21T08:46:35+00:00,2025-09-19T05:47:28.461419+00:00,369000,8400000,25500,19600,0,0,"['#dpr', '#negerikonoha', '#ngelawak', '#pemerintah', '#fyp']",[],#pemerintah,,,7540957483901193478,26,suara asli - Lyric🎶🎧,Negative,0.8849,Stress,0.9872,unknown,,"[""DPR Ri""]",,,
tiktok,stasopol,@stasopol,skandal duga fiktif lima ribu dapur mbg tel anggar negara nila triliun kpk ingat risiko korupsi program pangan ini sejak tahun perintah tetap luncur siapa benar lindung negara kpk korupsi dapur mbg fiktif,https://www.tiktok.com/@stasopol/video/7551654963781389575,2025-09-19T04:38:12+00:00,2025-09-19T05:47:19.406342+00:00,86,1016,9,10,0,0,"['#KPK', '#korupsi', '#dapur', '#MBG', '#fiktif']",[],#pemerintah,,,7551654963781389575,41,original sound - Stasopol,Negative,0.7072,Stress,0.9899,unknown,,,,,
tiktok,mediaprabowo,@mediaprabowo,kait berantas tambang ilegal presiden prabowo kata kalau rakyat nambang legal atur bikin koperasi kelola tambang kait hal sebut menteri koperasi menkop ferry juliantono kata atur perintah pp sedang susun boleh koperasi kelola tambang mineral masuk tambang rakyat dia pp akan segera terbit waktu dekat prabowo presidenprabowo tambang tambangrakyat koperasimerahputih menterikoperasi,https://www.tiktok.com/@mediaprabowo/video/7550923023067483393,2025-09-17T05:18:30+00:00,2025-09-19T05:47:22.422458+00:00,12900,475100,671,573,0,0,"['#prabowo', '#PresidenPrabowo', '#tambang', '#tambangrakyat', '#KoperasiMerahPutih', '#menterikoperasi']",[],#pemerintah,,,7550923023067483393,35,suara asli - media prabowo,Neutral,0.9249,Stress,0.9905,unknown,"[""Ferry Juliantono"", ""Prabowo Subianto""]","[""Koperasi Tambang""]",,,"[""Prabowo Subianto""]"
twitter,@tekarok007,Tekarok 007,itu lawak kedok aktivis asli gak aktivis indonesia gelap politik indonesia akan lucu,https://x.com/tekarok007/status/1968892516926628046,2025-09-19T04:18:50.000Z,2025-09-19 12:50:02,5,929,0,0,0,0,[],[],,None,Indonesia,,,,Negative,0.9577,Stress,0.6828,unknown,,,,,
tiktok,metro_tv,@metro_tv,apa tanggap prof mahfud md soal politik dinasti indonesia saksi qnametrotv blak blakan mahfud md minggu maret pukul wib metrotv mahfudmd blakblakanmahfudmd hukumtatanegara mahkamahkonsitusi hukum demokrasi,https://www.tiktok.com/@metro_tv/video/7484976254202940679,2025-03-23T12:10:42+00:00,2025-09-19T05:48:23.147010+00:00,14700,700800,407,1058,0,0,"['#QNAMETROTV', '#MetroTV', '#mahfudmd', '#blakblakanmahfudmd', '#hukumtatanegara', '#mahkamahkonsitusi', '#hukum', '#demokrasi']",[],#politik,,,7484976254202940679,15,original sound - Metro TV,Neutral,0.9354,Stress,0.9919,unknown,"[""Fudmd Hukum"", ""Mahfud Md"", ""Prof Mahfud Md""]",,,,"[""Mahfud MD""]"
tiktok,bank.ali0,@bank.ali0,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,2025-09-03T23:19:02+00:00,2025-09-19T05:48:13.067297+00:00,1521,357700,85,38,0,0,"['#beritaviral', '#fypシ', '#beritatiktok', '#Politik', '#AhmadSahroni', '#ekopatrio']",[],#politik,,,7546006431078567174,13,suara asli - bank Ali,Neutral,0.9666,Stress,0.9921,unknown,"[""Ahmadsahroni Ekopatrio""]","[""DPR Ri""]",,,
tiktok,metropolitan.id,@metropolitan.id,perintah pasti lanjut program subsidi gaji kerja hasil bawah rp juta semester ii program jadi bagi stimulus ekonomi bantu masyarakat jaga daya beli subsidi gaji perintah siap program seperti padat karya bebas pajak hasil pph sektor tentu dukung rumah begitu manfaat rasa lebih luas bagai lapis kerja airlangga tegas seluruh program sudah jalan tetap panjang bahkan luas cakup tuju lindung sosial makin kuat ekonomi tetap stabil sejahtera masyarakat lebih jaga yt sekretariat presiden metropolitanid bacametropolitan perkerjabergaji juta subsidigaji pembebasanpph,https://www.tiktok.com/@metropolitan.id/video/7550575569499458834,2025-09-16T06:49:35+00:00,2025-09-19T05:47:17.397229+00:00,109800,5200000,21000,7921,0,0,"['#metropolitanid', '#bacametropolitan', '#perkerjabergaji10juta', '#subsidigaji', '#pembebasanpph']",[],#pemerintah,,,7550575569499458834,53,suara asli - Metropolitan.id,Neutral,0.7951,Stress,0.9831,unknown,"[""Airlangga Hartarto""]","[""Presiden Metropolitanid Bacametropolitan Perkerja""]",,,
tiktok,boedakgirijaya,@boedakgirijaya,prabowo ancam otak balik demo dpr intelijen demodpr fyp indonesia politik rezachalid,https://www.tiktok.com/@boedakgirijaya/video/7544896049727409413,2025-08-31T23:30:14+00:00,2025-09-19T05:47:58.976041+00:00,60800,2100000,10900,4254,0,0,"['#demodpr', '#fyp', '#indonesia', '#politik', '#rezachalid']",[],#politik,,,7544896049727409413,67,suara asli - ᮔᮥ ᮘᮤᮞ ᮔᮥᮜᮥᮀ ᮄᮝᮜ᮪ ᮒᮧ ᮌᮥᮞ᮪ᮒᮤ,Neutral,0.9205,Stress,0.9748,unknown,"[""Prabowo Subianto""]","[""DPR Ri""]",,,"[""Prabowo Subianto""]"
tiktok,jendela_dunia7,@jendela_dunia7,alutsista tni makin maju modern bikin negara longo lihat senjata indonesia indonesia indonesiamaju tni tniindonesia garudawisnusatriamuda military senjata rudal pageforyou fyp,https://www.tiktok.com/@jendela_dunia7/video/7529834869434748216,2025-07-22T09:25:07+00:00,2025-09-19T05:48:37.810727+00:00,3887,132300,293,106,0,0,"['#indonesia', '#indonesiamaju', '#tni', '#tniindonesia', '#garudawisnusatriamuda', '#military', '#senjata', '#rudal', '#pageforyou', '#fyp']",[],#indonesia,,,7529834869434748216,43,Tanah Airku,Neutral,0.9022,Stress,0.9832,unknown,,,,,
