platform,author,author_username,content_text,post_url,timestamp,likes,shares,comments,views,hashtags,mentions,scraped_at,content_original,emotion,sentiment
facebook,KOMPAScom,"{'id': '100064383715647', 'name': 'Kompas.com', 'profileUrl': 'https://www.facebook.com/KOMPAScom', 'profilePic': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t39.30808-1/242062664_10160239107686535_5542884273055621501_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=p3iNh4awEA0Q7kNvwFrOqYj&_nc_oc=AdkX0UlhwIqrWXMwFOzxj2MboK88jYqyjVwaS7VLsszFdNd97DbLHB6m5SiiYEPXCRA&_nc_zt=24&_nc_ht=scontent-sjc3-1.xx&_nc_gid=xfiXxxw_4ehaMDPYjaNOiA&oh=00_AfWvp5HL6HqL5iqZ7WjCHcoh__30LmPSY5jY2H8InLs0kQ&oe=68B3577E'}",guru sekolah rakyat berbagi ceritanya memilih bekerja mengabdi sebagai pengajar gagasan presiden prabowo subianto,https://www.facebook.com/KOMPAScom,2025-09-03 03:12:35,11,1,2,0,,,2025-08-28 09:27:41,Guru-guru Sekolah Rakyat berbagi ceritanya memilih bekerja dan mengabdi sebagai pengajar di sekolah gagasan Presiden Prabowo Subianto.,Bersyukur,Netral
facebook,KOMPAScom,"{'id': '100064383715647', 'name': 'Kompas.com', 'profileUrl': 'https://www.facebook.com/KOMPAScom', 'profilePic': 'https://scontent-sjc3-1.xx.fbcdn.net/v/t39.30808-1/242062664_10160239107686535_5542884273055621501_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=p3iNh4awEA0Q7kNvwFrOqYj&_nc_oc=AdkX0UlhwIqrWXMwFOzxj2MboK88jYqyjVwaS7VLsszFdNd97DbLHB6m5SiiYEPXCRA&_nc_zt=24&_nc_ht=scontent-sjc3-1.xx&_nc_gid=xfiXxxw_4ehaMDPYjaNOiA&oh=00_AfWvp5HL6HqL5iqZ7WjCHcoh__30LmPSY5jY2H8InLs0kQ&oe=68B3577E'}",anak saya cuma nonton tapi ditangkap ujar seorang orangtua enggan disebutkan namanya dengan nada lirih baca selengkapnya ll #demo #dpr,https://www.facebook.com/KOMPAScom,2025-09-03 03:12:35,109,1,22,0,"#Demo, #DPR",,2025-08-28 09:27:41,"“Anak saya cuma nonton, tapi ditangkap,” ujar seorang orangtua yang enggan disebutkan namanya, dengan nada lirih.

Baca selengkapnya 👇
https://megapolitan.kompas.com/read/2025/08/26/14094421/orangtua-gelisah-tunggu-anaknya-dibebaskan-usai-demo-25-agustus-di-dpr

~LL #Demo #DPR",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwEl5riy&_nc_oc=AdlTT5MAVdQuGG2YTh0PfZup0ArLcGSZb-2wzzKfLwrfW5v8KmJflIHDkMwdsxvxU5Q&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=H1vx0hNZM0IU1dXX2JTlqQ&oh=00_AfU8N6Fl0qRo3OSsdSmZtyLt3fghtvABZvZuZhR8dxi9Wg&oe=68B33DDF'}",efriza melempar sindiran tengah kemelut ekonomi mendera rakyat anggota dewan justru tidak peduli sebab mereka satu suara tetap dengan senang hati menerima gaji tunjangan nilai fantastis tersebut #gajidpr #ump #dprri #efisiensi #beritapolitik,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,7,0,1,0,"#gajidpr, #ump, #dprri, #efisiensi, #beritapolitik",,2025-08-28 09:27:41,"Efriza melempar sindiran, di tengah kemelut ekonomi yang mendera rakyat, anggota dewan justru tidak peduli, sebab mereka satu suara dan tetap dengan senang hati menerima gaji dan tunjangan dengan nilai fantastis tersebut.
#gajidpr  #ump  #dprri  #efisiensi  #beritapolitik",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwEl5riy&_nc_oc=AdlTT5MAVdQuGG2YTh0PfZup0ArLcGSZb-2wzzKfLwrfW5v8KmJflIHDkMwdsxvxU5Q&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=H1vx0hNZM0IU1dXX2JTlqQ&oh=00_AfU8N6Fl0qRo3OSsdSmZtyLt3fghtvABZvZuZhR8dxi9Wg&oe=68B33DDF'}",mantan kepala badan intelijen strategis bais tni laksda purn soleman ponto hadir sebagai ahli dalam sidang lanjutan pengujian uu kejaksaan mahkamah konstitusi jakarta selasa 26 2025,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,15,0,0,644,,,2025-08-28 09:27:41,"Mantan Kepala Badan Intelijen Strategis (Bais) TNI, Laksda TNI Purn Soleman B Ponto hadir sebagai ahli dalam sidang lanjutan pengujian UU Kejaksaan, di Mahkamah Konstitusi, Jakarta, Selasa (26/8/2025).",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwEl5riy&_nc_oc=AdlTT5MAVdQuGG2YTh0PfZup0ArLcGSZb-2wzzKfLwrfW5v8KmJflIHDkMwdsxvxU5Q&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=H1vx0hNZM0IU1dXX2JTlqQ&oh=00_AfU8N6Fl0qRo3OSsdSmZtyLt3fghtvABZvZuZhR8dxi9Wg&oe=68B33DDF'}",sidang lanjutan pengujian uu kejaksaan mahkamah konstitusi jakarta selasa 26 2025,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,20,0,2,1619,,,2025-08-28 09:27:41,"Sidang lanjutan pengujian UU Kejaksaan, di Mahkamah Konstitusi, Jakarta, Selasa (26/8/2025).",Stress,Netral
facebook,tvOneNews,"{'id': '100080171050726', 'name': 'tvOneNews', 'profileUrl': 'https://www.facebook.com/tvOneNews', 'profilePic': 'https://scontent-dfw5-3.xx.fbcdn.net/v/t39.30808-1/450749068_498996339449397_2818191096825844580_n.jpg?stp=c100.487.682.682a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9rVMTvJxagAQ7kNvwEHu2Wj&_nc_oc=Adkk5F9OC54mKB4zYryHe0cDQ8VpYMcffD51emPI8Mj0F1kJX6oGMqU_AFJwSJbW5bo&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=g2k7d7nfvqWdTXsmjgchLQ&oh=00_AfUwRzu82r3r1XOCvjhFfSmZIjjFtYvR8rU4r-tHqnO2xQ&oe=68B34CDE'}",pemerintah memastikan pembelian elpiji kilogram mulai 2026 akan menggunakan nomor induk kependudukan nik menteri energi sumber daya mineral esdm bahlil lahadalia menegaskan langkah ditempuh agar subsidi benar dinikmati masyarakat miskin tahun depan iya beli pakai kata kompleks istana kepresidenan jakarta pusat dikutip selasa 26 2025 mengingatkan kalangan mampu tidak mengambil jatah gas melon diperuntukkan bagi kelompok bawah jadi kaya enggak usah desil 10 saya pikir mereka dengan kesadaran tegasnya simak berita selengkapnya hanya #hardnews_sosial #newsone #cariberitaditvone #bahlillahadalia #elpiji3kg #nik #no02,https://www.facebook.com/tvOneNews,2025-09-03 03:12:35,603,67,910,0,"#HardNews_Sosial, #NewsOne, #CariBeritaditvOne, #BahlilLahadalia, #Elpiji3Kg, #NIK, #NO02",,2025-08-28 09:27:41,"Pemerintah memastikan pembelian elpiji 3 kilogram mulai 2026 akan menggunakan Nomor Induk Kependudukan (NIK). 

Menteri Energi dan Sumber Daya Mineral (ESDM), Bahlil Lahadalia, menegaskan langkah ini ditempuh agar subsidi benar-benar dinikmati masyarakat miskin.

“Tahun depan iya beli elpiji pakai NIK,” kata Bahlil di Kompleks Istana Kepresidenan, Jakarta Pusat, dikutip Selasa (26/8/2025). 

Bahlil mengingatkan agar kalangan mampu tidak mengambil jatah gas melon yang diperuntukkan bagi kelompok masyarakat bawah. 

“Jadi, yang kaya enggak usah pakai elpiji 3 kilogram, lah. Desil 8, 9, 10 saya pikir mereka dengan kesadaran, lah,” tegasnya.

Simak berita selengkapnya hanya di https://shorturl.bz/xyf
#HardNews_Sosial #NewsOne #CariBeritaditvOne #BahlilLahadalia #Elpiji3Kg #NIK #NO02",Stress,Netral
facebook,tvOneNews,"{'id': '100080171050726', 'name': 'tvOneNews', 'profileUrl': 'https://www.facebook.com/tvOneNews', 'profilePic': 'https://scontent-dfw5-3.xx.fbcdn.net/v/t39.30808-1/450749068_498996339449397_2818191096825844580_n.jpg?stp=c100.487.682.682a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9rVMTvJxagAQ7kNvwEHu2Wj&_nc_oc=Adkk5F9OC54mKB4zYryHe0cDQ8VpYMcffD51emPI8Mj0F1kJX6oGMqU_AFJwSJbW5bo&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=g2k7d7nfvqWdTXsmjgchLQ&oh=00_AfUwRzu82r3r1XOCvjhFfSmZIjjFtYvR8rU4r-tHqnO2xQ&oe=68B34CDE'}",sekjen pbb mengecam dunia tidak peduli bahkan abai atas situasi gaza menyusul ser beng israel rumah sakit rs menew skan sedikitnya 20 orang termasuk lima jurnalis kepala badan untuk pengungsi palestina philippe lazzarini mengaku sangat terkejut melihat global tetap diam kebeng san itu membungkam suara terakhir tersisa dalam melaporkan anak meninggal tengah kelaparan kata seperti diberitakan afp senin 25 ketidakpedulian diamnya sungguh mengejutkan #onenewsupdatetvone #tvone #cariberitaditvone #sekjenpbb #israel #gaza #palestina #onu02 #mf03,https://www.facebook.com/tvOneNews,2025-09-03 03:12:35,34,7,13,615,"#OneNewsUpdatetvOne, #tvOne, #CariBeritaditvOne, #SekjenPBB, #Israel, #Gaza, #Palestina, #ONU02, #MF03",,2025-08-28 09:27:41,"Sekjen PBB mengecam dunia yang tidak peduli bahkan abai atas situasi Gaza menyusul ser*ngan beng*s Israel ke rumah sakit (RS) yang menew*skan sedikitnya 20 orang, termasuk lima jurnalis.

Kepala badan PBB untuk pengungsi Palestina Philippe Lazzarini mengaku sangat terkejut melihat dunia global yang tetap diam melihat kebeng*san Israel di Gaza.

""Ser*ngan itu membungkam suara-suara terakhir yang tersisa dalam melaporkan situasi anak-anak yang meninggal dalam diam di tengah kelaparan,"" kata Philippe Lazzarini seperti diberitakan AFP pada Senin (25/8).

""Ketidakpedulian dan diamnya dunia ini sungguh mengejutkan.""

#OneNewsUpdatetvOne #tvOne #CariBeritaditvOne #SekjenPBB #Israel #Gaza #Palestina #ONU02 #MF03",Stress,Netral
facebook,tvOneNews,"{'id': '100080171050726', 'name': 'tvOneNews', 'profileUrl': 'https://www.facebook.com/tvOneNews', 'profilePic': 'https://scontent-dfw5-3.xx.fbcdn.net/v/t39.30808-1/450749068_498996339449397_2818191096825844580_n.jpg?stp=c100.487.682.682a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9rVMTvJxagAQ7kNvwEHu2Wj&_nc_oc=Adkk5F9OC54mKB4zYryHe0cDQ8VpYMcffD51emPI8Mj0F1kJX6oGMqU_AFJwSJbW5bo&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=g2k7d7nfvqWdTXsmjgchLQ&oh=00_AfUwRzu82r3r1XOCvjhFfSmZIjjFtYvR8rU4r-tHqnO2xQ&oe=68B34CDE'}",muhammad jumali 27 tahun seorang imam masjid dit saat memimpin salat subuh berjemaah baiturrahman tompira kecamatan petasia timur kabupaten morowali utara sulteng senin 25 satuan reserse kriminal kepolisian resor telah mengamankan al diketahui ternyata hasil tes urine positif nark ba simak video selengkapnya hanya #hardnews_kriminal #flashone #cariberitaditvone #imammasjid #morowaliutara #sulawesitengah #fo02,https://www.facebook.com/tvOneNews,2025-09-03 03:12:35,583,63,150,21389,"#HardNews_Kriminal, #FlashOne, #CariBeritaditvOne, #ImamMasjid, #MorowaliUtara, #SulawesiTengah, #FO02",,2025-08-28 09:27:41,"Muhammad Jumali (27 tahun), seorang imam masjid dit*s*k saat memimpin salat subuh berjemaah di Masjid Baiturrahman Tompira, Kecamatan Petasia Timur, Kabupaten Morowali Utara, Sulteng, Senin (25/8).

Satuan Reserse Kriminal Kepolisian Resor Morowali Utara telah mengamankan AL dan diketahui ternyata hasil tes urine positif nark*ba.

Simak video selengkapnya hanya di https://shorturl.bz/xya
#HardNews_Kriminal #FlashOne #CariBeritaditvOne #ImamMasjid #MorowaliUtara #SulawesiTengah #FO02",Stress,Netral
facebook,detikcom,"{'id': '100064777748241', 'name': 'detikcom', 'profileUrl': 'https://www.facebook.com/detikcom', 'profilePic': 'https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-1/277762550_10161331066202079_7692927608281632903_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PXBRevHQP2EQ7kNvwH4_wqI&_nc_oc=AdmRiMD3Z4vS7uk63bpnf5lXka0ofy-7K1ZB_BlNhTVKQ99LoI2XewGqIy8B5-POigQHCU3D65Htwb-aZraunNSM&_nc_zt=24&_nc_ht=scontent-sjc6-1.xx&_nc_gid=14Jzx240MJn00Dq0ujmAwQ&oh=00_AfVqTq2UdKZmlkSUZ0Ln8-60Oe82TjwGnSSWAqpgZIGglA&oe=68B32463'}",seekor hiu dengan penampilan oranye mencolok ditangkap lepas pantai kosta rika,https://www.facebook.com/detikcom,2025-09-03 03:12:35,25,1,1,0,,,2025-08-28 09:27:41,Seekor hiu dengan penampilan oranye mencolok ditangkap di lepas pantai Kosta Rika.,Stress,Netral
facebook,detikcom,"{'id': '100064777748241', 'name': 'detikcom', 'profileUrl': 'https://www.facebook.com/detikcom', 'profilePic': 'https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-1/277762550_10161331066202079_7692927608281632903_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PXBRevHQP2EQ7kNvwH4_wqI&_nc_oc=AdmRiMD3Z4vS7uk63bpnf5lXka0ofy-7K1ZB_BlNhTVKQ99LoI2XewGqIy8B5-POigQHCU3D65Htwb-aZraunNSM&_nc_zt=24&_nc_ht=scontent-sjc6-1.xx&_nc_gid=14Jzx240MJn00Dq0ujmAwQ&oh=00_AfVqTq2UdKZmlkSUZ0Ln8-60Oe82TjwGnSSWAqpgZIGglA&oe=68B32463'}",mobil dinas lurah manggarai selatan rusak parah setelah diamuk massa demo 25 agustus sopirnya selamat tapi luka kehilangan barang begini penampakan mobilnya,https://www.facebook.com/detikcom,2025-09-03 03:12:35,80,0,14,0,,,2025-08-28 09:27:41,"Mobil dinas Lurah Manggarai Selatan rusak parah setelah diamuk massa demo 25 Agustus. Lurah dan sopirnya selamat, tapi luka-luka dan kehilangan barang. Begini penampakan mobilnya.",Stress,Netral
facebook,detikcom,"{'id': '100064777748241', 'name': 'detikcom', 'profileUrl': 'https://www.facebook.com/detikcom', 'profilePic': 'https://scontent-sjc6-1.xx.fbcdn.net/v/t39.30808-1/277762550_10161331066202079_7692927608281632903_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PXBRevHQP2EQ7kNvwH4_wqI&_nc_oc=AdmRiMD3Z4vS7uk63bpnf5lXka0ofy-7K1ZB_BlNhTVKQ99LoI2XewGqIy8B5-POigQHCU3D65Htwb-aZraunNSM&_nc_zt=24&_nc_ht=scontent-sjc6-1.xx&_nc_gid=14Jzx240MJn00Dq0ujmAwQ&oh=00_AfVqTq2UdKZmlkSUZ0Ln8-60Oe82TjwGnSSWAqpgZIGglA&oe=68B32463'}",sejumlah peternak ayam solo raya menggelar aksi mandi jagung bundaran gladak tersebut memprotes mahalnya harga detik jateng,https://www.facebook.com/detikcom,2025-09-03 03:12:35,18,0,4,0,,,2025-08-28 09:27:41,"Sejumlah peternak ayam Solo Raya menggelar aksi mandi jagung di Bundaran Gladak, Solo. Aksi tersebut memprotes mahalnya harga jagung.

Via Detik Jateng",Stress,Netral
facebook,KOMPAScom,"{'id': '100064383715647', 'name': 'Kompas.com', 'profileUrl': 'https://www.facebook.com/KOMPAScom', 'profilePic': 'https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/242062664_10160239107686535_5542884273055621501_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=p3iNh4awEA0Q7kNvwFPWBeF&_nc_oc=AdkLnpyPHeThBaB24PPAbTPKaJxEAAVxuGxPVSBuGmkhSOjJhXI1ej37RU8GoRTl9fo&_nc_zt=24&_nc_ht=scontent-sea1-1.xx&_nc_gid=2t99zT652yRT2sbIkrGmnA&oh=00_AfX3BH_OH1yToguKm8xJ-Sra6IsaTo-Hcrze5rdOcu4yUQ&oe=68B3577E'}",malam penuh gegap gempita ayu ting bersama boy william rhoma irama soneta el corona andre taulany familys group sukses lapangan kostrad cilodong bergoyang bareng dangdut emang nggak ada matinya,https://www.facebook.com/KOMPAScom,2025-09-03 03:12:35,8,0,0,245,,,2025-08-28 09:27:41,"Malam penuh gegap gempita! Ayu Ting Ting bersama Boy William, Rhoma Irama & Soneta, El Corona, Andre Taulany, dan Familys Group sukses bikin Lapangan Kostrad Cilodong bergoyang bareng. Dangdut emang nggak ada matinya!",Senang,Positif
facebook,KOMPAScom,"{'id': '100064383715647', 'name': 'Kompas.com', 'profileUrl': 'https://www.facebook.com/KOMPAScom', 'profilePic': 'https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/242062664_10160239107686535_5542884273055621501_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=p3iNh4awEA0Q7kNvwFPWBeF&_nc_oc=AdkLnpyPHeThBaB24PPAbTPKaJxEAAVxuGxPVSBuGmkhSOjJhXI1ej37RU8GoRTl9fo&_nc_zt=24&_nc_ht=scontent-sea1-1.xx&_nc_gid=2t99zT652yRT2sbIkrGmnA&oh=00_AfX3BH_OH1yToguKm8xJ-Sra6IsaTo-Hcrze5rdOcu4yUQ&oe=68B3577E'}",pesawat tank israel kembali menyerang rumah sakit palestina senin 25 2025 baca selengkapnya ll #palestina #israel,https://www.facebook.com/KOMPAScom,2025-09-03 03:12:35,172,7,28,0,"#Palestina, #Israel",,2025-08-28 09:27:41,"Pesawat dan tank Israel kembali menyerang rumah sakit di Palestina pada Senin (25/8/2025).  

Baca selengkapnya 👇 

https://www.kompas.com/global/read/2025/08/26/140158770/rs-palestina-jadi-target-serangan-israel-lagi-20-orang-termasuk-5  

~LL #Palestina #Israel",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwFAyhoT&_nc_oc=Adl5EdU4PUuhgQVJF8I46cKJ1JbpWk44Is2sRjONF1_JbnuA6tVPO_uNHTS_ZTwqfF4&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=Bz-u13n_cC905YdjM6na4g&oh=00_AfUVx3XuXNzISmkzUT64CVoZ5BYmix9McuunK5p77v1iuw&oe=68B33DDF'}",rumah tangga pratama arhan azizah salsha sudah resmi berakhir setelah menjalani dua tahun pernikahan permohonan cerai dilayangkan pengadilan agama pa tigaraksa telah diputus secara verstek dalam sidang kedua digelar senin 25 2025 tak bahas harta gono gini pemain timnas indonesia itu hanya ingin #azizahsalsha #pratamaarhan #timnasindonesia,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,80,1,15,0,"#azizahsalsha, #pratamaarhan, #timnasindonesia",,2025-08-28 09:27:41,"Rumah tangga Pratama Arhan dan Azizah Salsha sudah resmi berakhir setelah menjalani dua tahun pernikahan.

Permohonan cerai yang dilayangkan Pratama Arhan ke Pengadilan Agama (PA) Tigaraksa telah diputus secara verstek dalam sidang kedua yang digelar pada Senin (25/8/2025). 

Tak bahas harta gono-gini, pemain Timnas Indonesia itu hanya ingin cerai dari Azizah Salsha.

#azizahsalsha #pratamaarhan #timnasindonesia",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwFAyhoT&_nc_oc=Adl5EdU4PUuhgQVJF8I46cKJ1JbpWk44Is2sRjONF1_JbnuA6tVPO_uNHTS_ZTwqfF4&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=Bz-u13n_cC905YdjM6na4g&oh=00_AfUVx3XuXNzISmkzUT64CVoZ5BYmix9McuunK5p77v1iuw&oe=68B33DDF'}",selama masyarakat awam kerap menganggap segala hal berkaitan dengan istilah operasi plastik identik kecantikan namun dalam dunia medis ada bidang khusus bernama okuloplasti ternyata jauh lebih kompleks dokter spesialis mata subspesialis orbitadi jec eye hospitals and clinics indra maharddhika pambudy spm beri fakta terkait tindakan #oplas #sarwendah #rubenonsu,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,7,0,0,0,"#oplas, #sarwendah, #rubenonsu",,2025-08-28 09:27:41,"Selama ini masyarakat awam kerap menganggap segala hal yang berkaitan dengan istilah “operasi plastik” identik dengan operasi kecantikan. 

Namun, dalam dunia medis, ada bidang khusus bernama okuloplasti yang ternyata jauh lebih kompleks.

Dokter Spesialis Mata Subspesialis Orbitadi JEC Eye Hospitals and Clinics dr. Indra Maharddhika Pambudy, SpM beri fakta terkait tindakan okuloplasti ini. 

#oplas #sarwendah #rubenonsu",Stress,Netral
facebook,tribunnews,"{'id': '100064983540027', 'name': 'Tribunnews.com', 'profileUrl': 'https://www.facebook.com/tribunnews', 'profilePic': 'https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/455617204_914145814094862_680947093515016883_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FOcVKEpKStQQ7kNvwFAyhoT&_nc_oc=Adl5EdU4PUuhgQVJF8I46cKJ1JbpWk44Is2sRjONF1_JbnuA6tVPO_uNHTS_ZTwqfF4&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=Bz-u13n_cC905YdjM6na4g&oh=00_AfUVx3XuXNzISmkzUT64CVoZ5BYmix9McuunK5p77v1iuw&oe=68B33DDF'}",jadwal 16 besar piala dunia voli u21 2025 putra telah dirilis selasa 26 siapa lawan timnas indonesia hingga detik sebanyak 10 tim dipastikan lolos tersebut meliputi amerika serikat china serta mesir grup lalu menempatkan polandia iran #volleyball #voli #timnasvoli,https://www.facebook.com/tribunnews,2025-09-03 03:12:35,5,0,0,0,"#volleyball, #voli, #timnasvoli",,2025-08-28 09:27:41,"Jadwal 16 Besar Piala Dunia Voli U21 2025 Putra yang telah dirilis, Selasa (26/8/2025). Siapa lawan Timnas Voli Indonesia di 16 Besar?

Hingga detik ini sebanyak 10 tim dipastikan lolos 16 Besar Piala Dunia Voli U21 2025 Putra.

Ke-10 tim tersebut meliputi, Amerika Serikat, China, serta Mesir dari Grup A. Lalu Grup B menempatkan Polandia dan Iran.

#volleyball #voli #timnasvoli",Stress,Netral
facebook,detikcom,"{'id': '100064777748241', 'name': 'detikcom', 'profileUrl': 'https://www.facebook.com/detikcom', 'profilePic': 'https://scontent-dfw5-3.xx.fbcdn.net/v/t39.30808-1/277762550_10161331066202079_7692927608281632903_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PXBRevHQP2EQ7kNvwFBNArL&_nc_oc=AdnVwLS_jb856Vdt8WF6qMQvG9nGzqOnZP_YautTlMn3QQIJIvuNSoHAmUx8_a4oDxg&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=qV2J9aFD236zog-BDrHGsQ&oh=00_AfWbSNgzl6Y7_cWxP4hlrI8HTJ6_KKfp6c3aehoNoEHn3A&oe=68B32463'}",borneo fc akan jadi lawan persib bandung selanjutnya harus benar waspada mengingat punya rekor mengerikan musim detik jabar,https://www.facebook.com/detikcom,2025-09-03 03:12:35,12,0,3,0,,,2025-08-28 09:27:41,"Borneo FC akan jadi lawan Persib Bandung selanjutnya. Persib harus benar-benar waspada mengingat Borneo FC punya rekor mengerikan musim ini.

Via Detik Jabar",Stress,Netral
facebook,detikcom,"{'id': '100064777748241', 'name': 'detikcom', 'profileUrl': 'https://www.facebook.com/detikcom', 'profilePic': 'https://scontent-dfw5-3.xx.fbcdn.net/v/t39.30808-1/277762550_10161331066202079_7692927608281632903_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PXBRevHQP2EQ7kNvwFBNArL&_nc_oc=AdnVwLS_jb856Vdt8WF6qMQvG9nGzqOnZP_YautTlMn3QQIJIvuNSoHAmUx8_a4oDxg&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=qV2J9aFD236zog-BDrHGsQ&oh=00_AfWbSNgzl6Y7_cWxP4hlrI8HTJ6_KKfp6c3aehoNoEHn3A&oe=68B32463'}",pemerintah menaikkan het beras medium menjadi rp 13 000 kg kenaikan bertujuan untuk mendukung produksi tengah harga gabah meningkat,https://www.facebook.com/detikcom,2025-09-03 03:12:35,105,6,68,0,,,2025-08-28 09:27:41,Pemerintah menaikkan HET beras medium menjadi Rp 13.000/kg. Kenaikan ini bertujuan untuk mendukung produksi beras di tengah harga gabah yang meningkat.,Stress,Netral
